Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,F:Coarse Aggregate,Fine Aggregate,Age,Strength,Job_ID,Business_Name,City,Lat,Lon,Job_Type,Plus_Code,Year
229.97,0,118.31,195.47,4.63,1029.4,758.59,100,35.34253976,CS-2037,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2021
261.9,110.5,86.1,195.4,5,895.2,732.6,28,33.71882378,CS-2038,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2022
425,106.3,0,151.4,18.6,936,803.7,56,64.90037588,CS-2039,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2023
393,0,0,192,0,940.6,785.6,90,48.8466167,CS-2040,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2024
277,116.8,91,190.6,7,946.5,665.6,28,43.57833058,CS-2041,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2025
313.3,262.2,0,175.5,8.6,1046.9,611.8,3,28.79941252,CS-2042,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2013
446,24,79,162,11.64,967,712,3,23.34565736,CS-2043,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2014
143,169.4,142.7,190.7,8.4,967.4,643.5,28,29.72606826,CS-2044,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2015
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28,45.70536404,CS-2045,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2016
286.3,200.9,0,144.7,11.2,1004.6,803.7,7,37.99702236,CS-2046,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2017
154.8,0,142.8,193.3,9.1,1047.4,696.7,28,12.4595208,CS-2047,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2018
203.5,305.3,0,203.5,0,963.4,630,28,41.68434001,CS-2048,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2019
362.6,189,0,164.9,11.6,944.7,755.8,3,35.3011712,CS-2049,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2020
425,106.3,0,153.5,16.5,852.1,887.1,3,33.39821744,CS-2050,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2021
540,0,0,173,0,1125,613,90,69.65776028,CS-2051,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2022
190.34,0,125.18,166.61,9.88,1079,798.9,14,19.41564416,CS-2052,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2023
288,192,0,192,0,932,717.8,28,38.80439876,CS-2053,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2024
160,128,122,182,6.4,824,879,28,39.39665864,CS-2054,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2025
339,0,0,197,0,968,781,14,27.04124872,CS-2055,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2013
173,116,0,192,0,946.8,856.8,90,32.10269204,CS-2056,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2014
134.7,0,165.7,180.2,10,961,804.9,28,13.29378676,CS-2057,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2015
336,134,0,222,6,756,787,28,31.9,CS-2058,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2016
213.74,0,174.74,154.79,10.16,1053.5,776.35,3,17.57474324,CS-2059,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2017
142,167,130,174,11,883,785,28,44.6090972,CS-2060,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2018
359,19,141,154,10.91,942,801,28,62.93536928,CS-2061,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2019
200,133,0,192,0,965.4,806.2,28,30.43967592,CS-2062,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2020
425,106.3,0,151.4,18.6,936,803.7,7,46.80163088,CS-2063,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2021
266,114,0,228,0,932,670,180,48.69562145,CS-2064,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2022
251.81,0,99.94,146.14,12.35,1006,899.76,100,45.3675208,CS-2065,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2023
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100,56.06129356,CS-2066,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2024
424,22,132,168,8.92,822,750,7,40.28509772,CS-2067,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2025
122.6,183.9,0,203.5,0,958.2,800.1,28,24.29092896,CS-2068,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2013
387,20,94,157,11.61,938,845,56,61.45989064,CS-2069,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2014
144,0,175,158,18,943,844,28,15.41668336,CS-2070,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2015
275,180,120,162,10.35,830,765,28,76.23536132,CS-2071,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2016
366,0,187,191,7,824,757,28,52.65,CS-2072,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2017
520,0,0,170,5.2,855,855,28,60.28088668,CS-2073,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2018
143.6,0,174.9,158.4,17.9,942.7,844.5,28,15.42357812,CS-2074,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2019
349,0,0,192,0,1056,809,120,40.85834776,CS-2075,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2020
500,0,0,200,0,1125,613,90,47.22221124,CS-2076,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2021
337.9,189,0,174.9,9.5,944.7,755.8,7,35.10122316,CS-2077,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2022
148.1,0,182.1,181.4,15,838.9,884.3,28,15.52631004,CS-2078,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2023
304,140,0,214,6,895,722,28,33.41890172,CS-2079,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2024
425,106.3,0,153.5,16.5,852.1,887.1,56,64.30053176,CS-2080,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2025
190.34,0,125.18,166.61,9.88,1079,798.9,3,12.5484632,CS-2081,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2013
198.6,132.4,0,192,0,978.4,825.5,3,9.131420144,CS-2082,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2014
531.3,0,0,141.8,28.2,852.1,893.7,7,46.89815752,CS-2083,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2015
325.6,166.4,0,174,8.9,881.6,790,28,61.23581094,CS-2084,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2016
295,0,0,185,0,1069,769,28,25.17966352,CS-2085,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2017
159,0,248,175,12,1041,683,28,35.39,CS-2086,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2018
305.3,203.5,0,203.5,0,965.4,631,7,25.89396066,CS-2087,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2019
102,153,0,192,0,887,942,3,4.565020596,CS-2088,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2020
145.9,230.5,0,202.5,3.4,827,871.8,28,32.72046253,CS-2089,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2021
183.9,122.6,0,203.5,0,959.2,800,3,4.903553312,CS-2090,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2022
190.34,0,125.18,161.85,9.88,1088.1,802.59,28,28.46846404,CS-2091,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2023
190.34,0,125.18,166.61,9.88,1079,798.9,56,31.715896,CS-2092,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2024
250,0,0,182,0,1100,820,28,20.87043852,CS-2093,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2025
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99108685,CS-2094,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2013
160.2,188,146.4,203.2,11.3,828.7,709.7,28,35.31427124,CS-2095,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2014
295.3,0,239.9,236.2,8.3,780.3,722.9,28,44.08,CS-2096,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2015
339.2,0,0,185.7,0,1069.2,754.3,28,31.89998609,CS-2097,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2016
475,0,0,228,0,932,594,365,41.9346198,CS-2098,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2017
238.05,0,94.11,186.66,7,949.91,847.01,14,25.68987576,CS-2099,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2018
540,0,0,173,0,1125,613,180,71.62276688,CS-2100,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2019
281,0,0,186,0,1104,774,7,14.49968028,CS-2101,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2020
425,106.3,0,153.5,16.5,852.1,887.1,7,49.20100736,CS-2102,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2021
280,92,118,207,9,883,679,28,37.39,CS-2103,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2022
387,20,94,157,14.32,938,845,7,36.83870268,CS-2104,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2023
446,24,79,162,11.64,967,712,56,56.14403068,CS-2105,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2024
331,0,0,192,0,978,825,180,38.99676256,CS-2106,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2025
145,0,179,202,8,824,869,28,10.53519328,CS-2107,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2013
446,24,79,162,10.3,967,712,56,54.76507868,CS-2108,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2014
155.4,122.1,240,179.9,6.7,966.8,652.5,28,35.52,CS-2109,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2015
246.83,0,125.08,143.3,11.99,1086.8,800.89,28,52.5035974,CS-2110,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2016
173,116,0,192,0,946.8,856.8,7,11.39221195,CS-2111,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2017
229.68,0,118.16,195.23,6.13,1028.1,757.63,28,24.53845084,CS-2112,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2018
302,0,0,203,0,974,817,28,21.7529678,CS-2113,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2019
222.36,0,96.67,189.29,4.46,967.08,870.32,28,24.8900836,CS-2114,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2020
229.68,0,118.16,195.23,6.13,1028.1,757.63,3,13.35515012,CS-2115,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2021
236,0,0,193,0,968,885,365,25.08313688,CS-2116,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2022
339,0,0,197,0,968,781,90,35.17017076,CS-2117,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2023
350,0,0,203,0,974,775,90,31.35047372,CS-2118,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2024
380,0,0,228,0,932,670,270,53.30063166,CS-2119,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2025
272.8,181.9,0,185.7,0,1012.4,714.3,7,19.76520849,CS-2120,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2013
162,190.1,148.1,178.8,18.8,838.1,741.4,28,33.76226077,CS-2121,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2014
122.6,183.9,0,203.5,0,958.2,800.1,3,3.31982694,CS-2122,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2015
318.8,212.5,0,155.7,14.3,852.1,880.4,28,55.49592324,CS-2123,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2016
295,106,136,208,6,871,650,28,39.4,CS-2124,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2017
251.81,0,99.94,146.14,12.35,1006,899.76,3,21.02212324,CS-2125,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2018
212.57,0,100.39,159.35,10.37,1003.8,903.79,100,47.73931824,CS-2126,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2019
225,0,0,181,0,1113,833,28,17.3403214,CS-2127,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2020
325,0,0,184,0,1063,783,28,30.57136584,CS-2128,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2021
251.37,0,118.27,188.45,5.75,1028.4,757.73,28,29.65436276,CS-2129,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2022
190.34,0,125.18,161.85,9.88,1088.1,802.59,100,40.38950408,CS-2130,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2023
330.5,169.6,0,194.9,8.1,811,802.3,28,56.61907964,CS-2131,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2024
376,0,0,214.6,0,1003.5,762.36,3,16.27852836,CS-2132,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2025
153,145,113,178,8,867,824,28,26.22766704,CS-2133,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2013
304,76,0,228,0,932,670,180,50.94882902,CS-2134,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2014
387,20,94,157,13.93,938,845,28,46.68441996,CS-2135,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2015
322,0,116,196,10,818,813,28,31.17810472,CS-2136,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2016
212,141.3,0,203.5,0,973.4,750,7,15.0305768,CS-2137,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2017
146,106,137,209,6,875,765,28,27.89,CS-2138,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2018
374.3,0,0,190.2,6.7,1013.2,730.4,28,39.0560575,CS-2139,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2019
254,0,0,198,0,968,863,90,26.94472208,CS-2140,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2020
154.8,183.4,0,193.3,9.1,1047.4,696.7,28,18.28766142,CS-2141,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2021
145,177,227,209,11,752,715,28,35.66,CS-2142,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2022
251.37,0,118.27,192.94,5.75,1043.6,754.3,100,40.14818748,CS-2143,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2023
531.3,0,0,141.8,28.2,852.1,893.7,3,41.2996124,CS-2144,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2024
446,24,79,162,11.61,967,712,28,57.02655996,CS-2145,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2025
